trend_id,site,category_id,category_name,date,search_index,sales_index,competition_index,average_price,growth_rate,is_mock_data
TREND0002222,Vietnam,CAT006,Pet Supplies,2026-05-02,66.26,69.96,60.42,366460.00,-0.044913,true
TREND0002223,Vietnam,CAT006,Pet Supplies,2026-05-03,65.76,69.16,60.47,367920.00,-0.007576,true
TREND0002224,Vietnam,CAT006,Pet Supplies,2026-05-04,69.06,72.16,62.42,369380.00,0.050267,true
TREND0002225,Vietnam,CAT006,Pet Supplies,2026-05-05,67.44,70.24,61.90,370840.00,-0.023453,true
TREND0002226,Vietnam,CAT006,Pet Supplies,2026-05-06,68.18,70.68,62.57,372300.00,0.011001,true
TREND0002227,Vietnam,CAT006,Pet Supplies,2026-05-07,66.46,68.66,62.00,373760.00,-0.025234,true
TREND0002228,Vietnam,CAT006,Pet Supplies,2026-05-08,65.20,67.10,61.67,375220.00,-0.018962,true
TREND0002229,Vietnam,CAT006,Pet Supplies,2026-05-09,67.02,68.62,62.87,376680.00,0.027812,true
TREND0002230,Vietnam,CAT006,Pet Supplies,2026-05-10,65.39,66.69,62.35,378140.00,-0.024243,true
TREND0002231,Vietnam,CAT006,Pet Supplies,2026-05-11,65.21,66.21,62.55,379600.00,-0.002830,true
TREND0002232,Vietnam,CAT006,Pet Supplies,2026-05-12,64.01,64.71,62.25,381060.00,-0.018367,true
TREND0002233,Vietnam,CAT006,Pet Supplies,2026-05-13,64.42,64.82,62.75,382520.00,0.006480,true
TREND0002234,Vietnam,CAT006,Pet Supplies,2026-05-14,63.49,63.59,62.58,383980.00,-0.014457,true
TREND0002235,Vietnam,CAT006,Pet Supplies,2026-05-15,61.00,60.80,61.63,385440.00,-0.039271,true
TREND0002236,Vietnam,CAT006,Pet Supplies,2026-05-16,61.96,61.46,62.40,386900.00,0.015748,true
TREND0002237,Vietnam,CAT006,Pet Supplies,2026-05-17,60.52,59.72,61.98,388360.00,-0.023181,true
TREND0002238,Vietnam,CAT006,Pet Supplies,2026-05-18,63.90,62.80,63.96,389820.00,0.055735,true
TREND0002239,Vietnam,CAT006,Pet Supplies,2026-05-19,60.07,58.67,62.34,391280.00,-0.059882,true
TREND0002240,Vietnam,CAT006,Pet Supplies,2026-05-20,62.33,60.63,63.77,392740.00,0.037598,true
TREND0002241,Vietnam,CAT006,Pet Supplies,2026-05-21,59.06,57.06,62.43,394200.00,-0.052363,true
TREND0002242,Vietnam,CAT006,Pet Supplies,2026-05-22,63.03,60.73,64.71,395660.00,0.067173,true
TREND0002243,Vietnam,CAT006,Pet Supplies,2026-05-23,61.16,58.56,64.07,397120.00,-0.029761,true
TREND0002244,Vietnam,CAT006,Pet Supplies,2026-05-24,60.84,57.94,64.21,398580.00,-0.005139,true
TREND0002245,Vietnam,CAT006,Pet Supplies,2026-05-25,57.89,54.69,63.02,400040.00,-0.048592,true
TREND0002246,Vietnam,CAT006,Pet Supplies,2026-05-26,60.81,57.31,64.78,401500.00,0.050498,true
TREND0002247,Vietnam,CAT006,Pet Supplies,2026-05-27,57.11,53.31,63.23,402960.00,-0.060759,true
TREND0002248,Vietnam,CAT006,Pet Supplies,2026-05-28,58.62,54.52,64.27,404420.00,0.026307,true
TREND0002249,Vietnam,CAT006,Pet Supplies,2026-05-29,59.58,55.18,65.05,405880.00,0.016470,true
TREND0002250,Vietnam,CAT006,Pet Supplies,2026-05-30,56.62,51.92,63.86,407340.00,-0.049724,true
TREND0002251,Vietnam,CAT006,Pet Supplies,2026-05-31,55.56,50.56,63.63,408800.00,-0.018663,true
TREND0002252,Vietnam,CAT006,Pet Supplies,2026-06-01,58.28,52.98,65.28,410260.00,0.048853,true
TREND0002253,Vietnam,CAT006,Pet Supplies,2026-06-02,57.42,51.82,65.15,411720.00,-0.014642,true
TREND0002254,Vietnam,CAT006,Pet Supplies,2026-06-03,56.66,50.76,65.06,413180.00,-0.013350,true
TREND0002255,Vietnam,CAT006,Pet Supplies,2026-06-04,55.38,49.18,64.72,414640.00,-0.022496,true
TREND0002256,Vietnam,CAT006,Pet Supplies,2026-06-05,54.43,47.93,64.54,416100.00,-0.017275,true
TREND0002257,Vietnam,CAT006,Pet Supplies,2026-06-06,56.14,49.34,65.69,417560.00,0.031459,true
TREND0002258,Vietnam,CAT006,Pet Supplies,2026-06-07,56.90,49.80,66.36,419020.00,0.013507,true
TREND0002259,Vietnam,CAT006,Pet Supplies,2026-06-08,56.45,49.05,66.43,420480.00,-0.007910,true
TREND0002260,Vietnam,CAT006,Pet Supplies,2026-06-09,55.35,47.65,66.18,421940.00,-0.019488,true
TREND0002261,Vietnam,CAT006,Pet Supplies,2026-06-10,55.82,47.82,66.71,423400.00,0.008496,true
TREND0002262,Vietnam,CAT006,Pet Supplies,2026-06-11,53.23,44.93,65.71,424860.00,-0.046356,true
TREND0002263,Vietnam,CAT006,Pet Supplies,2026-06-12,53.81,45.21,66.30,426320.00,0.010940,true
TREND0002264,Vietnam,CAT006,Pet Supplies,2026-06-13,54.47,45.57,66.92,427780.00,0.012226,true
TREND0002265,Vietnam,CAT006,Pet Supplies,2026-06-14,53.63,44.43,66.80,429240.00,-0.015328,true
TREND0002266,Vietnam,CAT006,Pet Supplies,2026-06-15,53.87,44.37,67.21,430700.00,0.004352,true
TREND0002267,Vietnam,CAT006,Pet Supplies,2026-06-16,49.46,39.66,65.30,432160.00,-0.081911,true
TREND0002268,Vietnam,CAT006,Pet Supplies,2026-06-17,52.19,42.09,66.96,433620.00,0.055338,true
TREND0002269,Vietnam,CAT006,Pet Supplies,2026-06-18,52.90,42.50,67.61,435080.00,0.013634,true
TREND0002270,Vietnam,CAT006,Pet Supplies,2026-06-19,51.95,41.25,67.43,436540.00,-0.018043,true
TREND0002271,Vietnam,CAT006,Pet Supplies,2026-06-20,49.69,38.69,66.59,438000.00,-0.043543,true
TREND0002272,Vietnam,CAT006,Pet Supplies,2026-06-21,49.88,38.58,66.98,439460.00,0.003864,true
TREND0002273,Vietnam,CAT006,Pet Supplies,2026-06-22,47.78,36.18,66.23,440920.00,-0.042111,true
TREND0002274,Vietnam,CAT006,Pet Supplies,2026-06-23,50.29,38.39,67.78,442380.00,0.052646,true
TREND0002275,Vietnam,CAT006,Pet Supplies,2026-06-24,50.36,38.16,68.11,443840.00,0.001264,true
TREND0002276,Vietnam,CAT006,Pet Supplies,2026-06-25,47.86,35.36,67.16,445300.00,-0.049598,true
TREND0002277,Vietnam,CAT006,Pet Supplies,2026-06-26,48.13,35.33,67.59,446760.00,0.005691,true
TREND0002278,Vietnam,CAT006,Pet Supplies,2026-06-27,45.56,32.46,66.59,448220.00,-0.053450,true
TREND0002279,Vietnam,CAT006,Pet Supplies,2026-06-28,49.72,36.32,68.97,449680.00,0.091248,true
TREND0002280,Vietnam,CAT006,Pet Supplies,2026-06-29,46.08,32.38,67.44,451140.00,-0.073209,true
TREND0002281,Vietnam,CAT007,Kitchen Appliances,2026-05-01,39.83,33.83,28.91,1261000.00,0.000000,true
TREND0002282,Vietnam,CAT007,Kitchen Appliances,2026-05-02,39.20,33.07,28.26,1262008.80,-0.015682,true
TREND0002283,Vietnam,CAT007,Kitchen Appliances,2026-05-03,41.90,35.64,29.26,1263017.60,0.068723,true
TREND0002284,Vietnam,CAT007,Kitchen Appliances,2026-05-04,38.56,32.17,27.25,1264026.40,-0.079587,true
TREND0002285,Vietnam,CAT007,Kitchen Appliances,2026-05-05,42.70,36.18,28.97,1265035.20,0.107397,true
TREND0002286,Vietnam,CAT007,Kitchen Appliances,2026-05-06,43.83,37.18,29.19,1266044.00,0.026417,true
TREND0002287,Vietnam,CAT007,Kitchen Appliances,2026-05-07,43.44,36.66,28.65,1267052.80,-0.009039,true
TREND0002288,Vietnam,CAT007,Kitchen Appliances,2026-05-08,42.56,35.65,27.87,1268061.60,-0.020142,true
TREND0002289,Vietnam,CAT007,Kitchen Appliances,2026-05-09,43.42,36.38,27.95,1269070.40,0.020194,true
TREND0002290,Vietnam,CAT007,Kitchen Appliances,2026-05-10,46.70,39.53,29.25,1270079.20,0.075610,true
TREND0002291,Vietnam,CAT007,Kitchen Appliances,2026-05-11,48.70,41.40,29.90,1271088.00,0.042649,true
TREND0002292,Vietnam,CAT007,Kitchen Appliances,2026-05-12,46.06,38.63,28.23,1272096.80,-0.054185,true
TREND0002293,Vietnam,CAT007,Kitchen Appliances,2026-05-13,49.48,41.92,29.60,1273105.60,0.074232,true
TREND0002294,Vietnam,CAT007,Kitchen Appliances,2026-05-14,47.02,39.33,28.03,1274114.40,-0.049556,true
TREND0002295,Vietnam,CAT007,Kitchen Appliances,2026-05-15,49.42,41.60,28.88,1275123.20,0.050963,true
TREND0002296,Vietnam,CAT007,Kitchen Appliances,2026-05-16,50.48,42.53,29.07,1276132.00,0.021491,true
TREND0002297,Vietnam,CAT007,Kitchen Appliances,2026-05-17,50.39,42.31,28.67,1277140.80,-0.001899,true
TREND0002298,Vietnam,CAT007,Kitchen Appliances,2026-05-18,50.76,42.55,28.51,1278149.60,0.007386,true
TREND0002299,Vietnam,CAT007,Kitchen Appliances,2026-05-19,51.63,43.29,28.60,1279158.40,0.017110,true
TREND0002300,Vietnam,CAT007,Kitchen Appliances,2026-05-20,55.92,47.45,30.40,1280167.20,0.083132,true
TREND0002301,Vietnam,CAT007,Kitchen Appliances,2026-05-21,56.05,47.45,30.12,1281176.00,0.002300,true
TREND0002302,Vietnam,CAT007,Kitchen Appliances,2026-05-22,55.93,47.20,29.72,1282184.80,-0.002174,true
TREND0002303,Vietnam,CAT007,Kitchen Appliances,2026-05-23,58.36,49.50,30.59,1283193.60,0.043501,true
TREND0002304,Vietnam,CAT007,Kitchen Appliances,2026-05-24,59.17,50.18,30.65,1284202.40,0.013960,true
TREND0002305,Vietnam,CAT007,Kitchen Appliances,2026-05-25,58.69,49.57,30.07,1285211.20,-0.008091,true
TREND0002306,Vietnam,CAT007,Kitchen Appliances,2026-05-26,57.86,48.61,29.30,1286220.00,-0.014279,true
TREND0002307,Vietnam,CAT007,Kitchen Appliances,2026-05-27,61.37,51.99,30.72,1287228.80,0.060735,true
TREND0002308,Vietnam,CAT007,Kitchen Appliances,2026-05-28,63.15,53.64,31.26,1288237.60,0.028984,true
TREND0002309,Vietnam,CAT007,Kitchen Appliances,2026-05-29,61.32,51.68,30.00,1289246.40,-0.028920,true
TREND0002310,Vietnam,CAT007,Kitchen Appliances,2026-05-30,64.27,54.50,31.13,1290255.20,0.048037,true
TREND0002311,Vietnam,CAT007,Kitchen Appliances,2026-05-31,62.48,52.58,29.89,1291264.00,-0.027838,true
TREND0002312,Vietnam,CAT007,Kitchen Appliances,2026-06-01,65.02,54.99,30.81,1292272.80,0.040599,true
TREND0002313,Vietnam,CAT007,Kitchen Appliances,2026-06-02,64.10,53.94,30.01,1293281.60,-0.014105,true
TREND0002314,Vietnam,CAT007,Kitchen Appliances,2026-06-03,63.73,53.44,29.48,1294290.40,-0.005739,true
TREND0002315,Vietnam,CAT007,Kitchen Appliances,2026-06-04,67.25,56.83,30.90,1295299.20,0.055215,true
TREND0002316,Vietnam,CAT007,Kitchen Appliances,2026-06-05,67.45,56.90,30.65,1296308.00,0.002960,true
TREND0002317,Vietnam,CAT007,Kitchen Appliances,2026-06-06,70.87,60.19,32.02,1297316.80,0.050776,true
TREND0002318,Vietnam,CAT007,Kitchen Appliances,2026-06-07,68.58,57.77,30.52,1298325.60,-0.032375,true
TREND0002319,Vietnam,CAT007,Kitchen Appliances,2026-06-08,70.93,59.99,31.35,1299334.40,0.034217,true
TREND0002320,Vietnam,CAT007,Kitchen Appliances,2026-06-09,69.08,58.01,30.09,1300343.20,-0.026023,true
TREND0002321,Vietnam,CAT007,Kitchen Appliances,2026-06-10,69.57,58.37,29.98,1301352.00,0.007043,true
TREND0002322,Vietnam,CAT007,Kitchen Appliances,2026-06-11,73.07,61.74,31.39,1302360.80,0.050416,true
TREND0002323,Vietnam,CAT007,Kitchen Appliances,2026-06-12,74.50,63.04,31.76,1303369.60,0.019561,true
TREND0002324,Vietnam,CAT007,Kitchen Appliances,2026-06-13,74.59,63.00,31.46,1304378.40,0.001123,true
TREND0002325,Vietnam,CAT007,Kitchen Appliances,2026-06-14,77.70,65.98,32.67,1305387.20,0.041687,true
TREND0002326,Vietnam,CAT007,Kitchen Appliances,2026-06-15,77.46,65.61,32.21,1306396.00,-0.003011,true
TREND0002327,Vietnam,CAT007,Kitchen Appliances,2026-06-16,78.58,66.60,32.42,1307404.80,0.014480,true
TREND0002328,Vietnam,CAT007,Kitchen Appliances,2026-06-17,75.86,63.75,30.71,1308413.60,-0.034732,true
TREND0002329,Vietnam,CAT007,Kitchen Appliances,2026-06-18,80.03,67.79,32.45,1309422.40,0.055022,true
TREND0002330,Vietnam,CAT007,Kitchen Appliances,2026-06-19,77.76,65.39,30.98,1310431.20,-0.028336,true
TREND0002331,Vietnam,CAT007,Kitchen Appliances,2026-06-20,82.15,69.65,32.83,1311440.00,0.056474,true
TREND0002332,Vietnam,CAT007,Kitchen Appliances,2026-06-21,79.58,66.95,31.20,1312448.80,-0.031315,true
TREND0002333,Vietnam,CAT007,Kitchen Appliances,2026-06-22,82.45,69.69,32.28,1313457.60,0.036010,true
TREND0002334,Vietnam,CAT007,Kitchen Appliances,2026-06-23,83.79,70.90,32.61,1314466.40,0.016289,true
TREND0002335,Vietnam,CAT007,Kitchen Appliances,2026-06-24,86.05,73.03,33.39,1315475.20,0.026957,true
TREND0002336,Vietnam,CAT007,Kitchen Appliances,2026-06-25,85.01,71.86,32.53,1316484.00,-0.012075,true
TREND0002337,Vietnam,CAT007,Kitchen Appliances,2026-06-26,87.61,74.33,33.49,1317492.80,0.030648,true
TREND0002338,Vietnam,CAT007,Kitchen Appliances,2026-06-27,84.12,70.71,31.40,1318501.60,-0.039831,true
TREND0002339,Vietnam,CAT007,Kitchen Appliances,2026-06-28,86.01,72.47,31.99,1319510.40,0.022377,true
TREND0002340,Vietnam,CAT007,Kitchen Appliances,2026-06-29,88.19,74.52,32.74,1320519.20,0.025391,true
TREND0002341,Vietnam,CAT008,Baby Products,2026-05-01,75.55,79.55,84.00,902000.00,0.000000,true
TREND0002342,Vietnam,CAT008,Baby Products,2026-05-02,80.27,83.91,84.43,903800.99,0.062545,true
TREND0002343,Vietnam,CAT008,Baby Products,2026-05-03,80.27,83.57,84.85,905583.99,-0.000023,true
TREND0002344,Vietnam,CAT008,Baby Products,2026-05-04,82.07,85.08,85.25,907331.18,0.022378,true
TREND0002345,Vietnam,CAT008,Baby Products,2026-05-05,82.66,85.45,85.62,909025.11,0.007192,true
TREND0002346,Vietnam,CAT008,Baby Products,2026-05-06,82.67,85.32,85.97,910648.84,0.000106,true
TREND0002347,Vietnam,CAT008,Baby Products,2026-05-07,82.08,84.69,86.27,912186.15,-0.007153,true
TREND0002348,Vietnam,CAT008,Baby Products,2026-05-08,85.17,87.86,86.52,913621.69,0.037718,true
TREND0002349,Vietnam,CAT008,Baby Products,2026-05-09,84.62,87.48,86.73,914941.10,-0.006495,true
TREND0002350,Vietnam,CAT008,Baby Products,2026-05-10,86.34,89.48,86.88,916131.22,0.020315,true
TREND0002351,Vietnam,CAT008,Baby Products,2026-05-11,84.55,88.07,86.97,917180.14,-0.020671,true
TREND0002352,Vietnam,CAT008,Baby Products,2026-05-12,81.27,85.25,87.00,918077.38,-0.038829,true
TREND0002353,Vietnam,CAT008,Baby Products,2026-05-13,80.37,84.87,86.97,918813.99,-0.011015,true
TREND0002354,Vietnam,CAT008,Baby Products,2026-05-14,78.67,83.71,86.88,919382.59,-0.021262,true
TREND0002355,Vietnam,CAT008,Baby Products,2026-05-15,77.57,83.18,86.73,919777.51,-0.013871,true
TREND0002356,Vietnam,CAT008,Baby Products,2026-05-16,79.74,85.89,86.52,919994.81,0.027934,true
TREND0002357,Vietnam,CAT008,Baby Products,2026-05-17,76.53,83.17,86.27,920032.31,-0.040260,true
TREND0002358,Vietnam,CAT008,Baby Products,2026-05-18,78.62,85.67,85.96,919889.63,0.027347,true
TREND0002359,Vietnam,CAT008,Baby Products,2026-05-19,75.54,82.91,85.62,919568.21,-0.039158,true
TREND0002360,Vietnam,CAT008,Baby Products,2026-05-20,74.29,81.83,85.24,919071.25,-0.016641,true
TREND0002361,Vietnam,CAT008,Baby Products,2026-05-21,75.45,83.04,84.84,918403.73,0.015620,true
TREND0002362,Vietnam,CAT008,Baby Products,2026-05-22,70.97,78.45,84.42,917572.30,-0.059291,true
TREND0002363,Vietnam,CAT008,Baby Products,2026-05-23,73.44,80.64,84.00,916585.28,0.034703,true
TREND0002364,Vietnam,CAT008,Baby Products,2026-05-24,73.47,80.24,83.57,915452.52,0.000391,true
TREND0002365,Vietnam,CAT008,Baby Products,2026-05-25,72.90,79.10,83.15,914185.36,-0.007660,true
TREND0002366,Vietnam,CAT008,Baby Products,2026-05-26,73.28,78.76,82.75,912796.44,0.005201,true
TREND0002367,Vietnam,CAT008,Baby Products,2026-05-27,72.53,77.19,82.37,911299.64,-0.010252,true
TREND0002368,Vietnam,CAT008,Baby Products,2026-05-28,71.25,75.00,82.03,909709.93,-0.017610,true
TREND0002369,Vietnam,CAT008,Baby Products,2026-05-29,74.49,77.29,81.73,908043.19,0.045465,true
TREND0002370,Vietnam,CAT008,Baby Products,2026-05-30,74.08,75.91,81.47,906316.06,-0.005541,true
TREND0002371,Vietnam,CAT008,Baby Products,2026-05-31,76.07,76.95,81.27,904545.80,0.026882,true
TREND0002372,Vietnam,CAT008,Baby Products,2026-06-01,76.64,76.65,81.12,902750.12,0.007510,true
TREND0002373,Vietnam,CAT008,Baby Products,2026-06-02,77.26,76.50,81.03,900946.93,0.008086,true
TREND0002374,Vietnam,CAT008,Baby Products,2026-06-03,78.80,77.41,81.00,899154.27,0.019919,true
TREND0002375,Vietnam,CAT008,Baby Products,2026-06-04,82.65,80.79,81.03,897390.04,0.048783,true
TREND0002376,Vietnam,CAT008,Baby Products,2026-06-05,79.95,77.83,81.12,895671.87,-0.032650,true
TREND0002377,Vietnam,CAT008,Baby Products,2026-06-06,81.90,79.74,81.27,894016.93,0.024451,true
TREND0002378,Vietnam,CAT008,Baby Products,2026-06-07,84.24,82.26,81.48,892441.76,0.028491,true
TREND0002379,Vietnam,CAT008,Baby Products,2026-06-08,84.29,82.73,81.74,890962.08,0.000579,true
TREND0002380,Vietnam,CAT008,Baby Products,2026-06-09,82.78,81.86,82.04,889592.70,-0.017878,true
TREND0002381,Vietnam,CAT008,Baby Products,2026-06-10,84.99,84.93,82.38,888347.28,0.026743,true
TREND0002382,Vietnam,CAT008,Baby Products,2026-06-11,82.12,83.09,82.76,887238.28,-0.033834,true
TREND0002383,Vietnam,CAT008,Baby Products,2026-06-12,83.01,85.16,83.16,886276.77,0.010845,true
TREND0002384,Vietnam,CAT008,Baby Products,2026-06-13,80.90,84.36,83.58,885472.37,-0.025394,true
TREND0002385,Vietnam,CAT008,Baby Products,2026-06-14,82.05,86.87,84.01,884833.10,0.014162,true
TREND0002386,Vietnam,CAT008,Baby Products,2026-06-15,78.23,84.44,84.43,884365.36,-0.046536,true
TREND0002387,Vietnam,CAT008,Baby Products,2026-06-16,78.53,86.11,84.85,884073.81,0.003892,true
TREND0002388,Vietnam,CAT008,Baby Products,2026-06-17,77.97,86.82,85.25,883961.38,-0.007108,true
TREND0002389,Vietnam,CAT008,Baby Products,2026-06-18,77.57,87.56,85.63,884029.19,-0.005143,true
TREND0002390,Vietnam,CAT008,Baby Products,2026-06-19,75.25,86.21,85.97,884276.55,-0.029912,true
TREND0002391,Vietnam,CAT008,Baby Products,2026-06-20,76.55,88.25,86.27,884701.01,0.017270,true
TREND0002392,Vietnam,CAT008,Baby Products,2026-06-21,74.20,86.39,86.53,885298.30,-0.030720,true
TREND0002393,Vietnam,CAT008,Baby Products,2026-06-22,72.61,85.02,86.73,886062.48,-0.021364,true
TREND0002394,Vietnam,CAT008,Baby Products,2026-06-23,72.33,84.65,86.88,886985.90,-0.003937,true
TREND0002395,Vietnam,CAT008,Baby Products,2026-06-24,72.64,84.59,86.97,888059.33,0.004352,true
TREND0002396,Vietnam,CAT008,Baby Products,2026-06-25,69.75,81.02,87.00,889272.05,-0.039892,true
TREND0002397,Vietnam,CAT008,Baby Products,2026-06-26,72.99,83.32,86.97,890611.95,0.046446,true
TREND0002398,Vietnam,CAT008,Baby Products,2026-06-27,72.04,81.18,86.88,892065.63,-0.012995,true
TREND0002399,Vietnam,CAT008,Baby Products,2026-06-28,74.70,82.44,86.72,893618.58,0.036959,true
TREND0002400,Vietnam,CAT008,Baby Products,2026-06-29,74.49,80.67,86.52,895255.26,-0.002735,true
TREND0002401,Indonesia,CAT001,Consumer Electronics,2026-05-01,37.26,31.26,27.63,461000.00,0.000000,true
TREND0002402,Indonesia,CAT001,Consumer Electronics,2026-05-02,36.60,30.47,26.96,461368.80,-0.017674,true
TREND0002403,Indonesia,CAT001,Consumer Electronics,2026-05-03,37.38,31.12,27.00,461737.60,0.021236,true
TREND0002404,Indonesia,CAT001,Consumer Electronics,2026-05-04,38.65,32.26,27.29,462106.40,0.033847,true
TREND0002405,Indonesia,CAT001,Consumer Electronics,2026-05-05,40.51,33.99,27.88,462475.20,0.048342,true
TREND0002406,Indonesia,CAT001,Consumer Electronics,2026-05-06,43.38,36.73,28.96,462844.00,0.070704,true
TREND0002407,Indonesia,CAT001,Consumer Electronics,2026-05-07,44.30,37.52,29.08,463212.80,0.021177,true
TREND0002408,Indonesia,CAT001,Consumer Electronics,2026-05-08,41.99,35.08,27.58,463581.60,-0.051982,true
TREND0002409,Indonesia,CAT001,Consumer Electronics,2026-05-09,44.61,37.57,28.55,463950.40,0.062390,true
TREND0002410,Indonesia,CAT001,Consumer Electronics,2026-05-10,44.21,37.04,28.00,464319.20,-0.009004,true
TREND0002411,Indonesia,CAT001,Consumer Electronics,2026-05-11,47.08,39.78,29.09,464688.00,0.064826,true
TREND0002412,Indonesia,CAT001,Consumer Electronics,2026-05-12,48.08,40.65,29.25,465056.80,0.021325,true
TREND0002413,Indonesia,CAT001,Consumer Electronics,2026-05-13,48.65,41.09,29.19,465425.60,0.011871,true
TREND0002414,Indonesia,CAT001,Consumer Electronics,2026-05-14,47.71,40.02,28.37,465794.40,-0.019311,true
TREND0002415,Indonesia,CAT001,Consumer Electronics,2026-05-15,51.33,43.51,29.83,466163.20,0.075740,true
TREND0002416,Indonesia,CAT001,Consumer Electronics,2026-05-16,53.15,45.20,30.40,466532.00,0.035469,true
TREND0002417,Indonesia,CAT001,Consumer Electronics,2026-05-17,49.97,41.89,28.47,466900.80,-0.059792,true
TREND0002418,Indonesia,CAT001,Consumer Electronics,2026-05-18,50.02,41.81,28.14,467269.60,0.000987,true
TREND0002419,Indonesia,CAT001,Consumer Electronics,2026-05-19,51.59,43.25,28.59,467638.40,0.031474,true
TREND0002420,Indonesia,CAT001,Consumer Electronics,2026-05-20,53.68,45.21,29.29,468007.20,0.040505,true
TREND0002421,Indonesia,CAT001,Consumer Electronics,2026-05-21,57.35,48.75,30.77,468376.00,0.068243,true
TREND0002422,Indonesia,CAT001,Consumer Electronics,2026-05-22,56.13,47.40,29.82,468744.80,-0.021215,true
TREND0002423,Indonesia,CAT001,Consumer Electronics,2026-05-23,56.51,47.65,29.67,469113.60,0.006812,true
TREND0002424,Indonesia,CAT001,Consumer Electronics,2026-05-24,59.49,50.50,30.81,469482.40,0.052639,true
TREND0002425,Indonesia,CAT001,Consumer Electronics,2026-05-25,56.37,47.25,28.91,469851.20,-0.052409,true
TREND0002426,Indonesia,CAT001,Consumer Electronics,2026-05-26,57.72,48.47,29.24,470220.00,0.024022,true
TREND0002427,Indonesia,CAT001,Consumer Electronics,2026-05-27,60.14,50.76,30.10,470588.80,0.041817,true
TREND0002428,Indonesia,CAT001,Consumer Electronics,2026-05-28,62.28,52.77,30.83,470957.60,0.035646,true
TREND0002429,Indonesia,CAT001,Consumer Electronics,2026-05-29,60.36,50.72,29.52,471326.40,-0.030878,true
TREND0002430,Indonesia,CAT001,Consumer Electronics,2026-05-30,60.33,50.56,29.16,471695.20,-0.000419,true
TREND0002431,Indonesia,CAT001,Consumer Electronics,2026-05-31,64.06,54.16,30.68,472064.00,0.061816,true
TREND0002432,Indonesia,CAT001,Consumer Electronics,2026-06-01,64.71,54.68,30.66,472432.80,0.010118,true
TREND0002433,Indonesia,CAT001,Consumer Electronics,2026-06-02,62.79,52.63,29.35,472801.60,-0.029725,true
TREND0002434,Indonesia,CAT001,Consumer Electronics,2026-06-03,68.14,57.85,31.68,473170.40,0.085174,true
TREND0002435,Indonesia,CAT001,Consumer Electronics,2026-06-04,64.94,54.52,29.74,473539.20,-0.046875,true
TREND0002436,Indonesia,CAT001,Consumer Electronics,2026-06-05,68.99,58.44,31.42,473908.00,0.062285,true
TREND0002437,Indonesia,CAT001,Consumer Electronics,2026-06-06,66.80,56.12,29.98,474276.80,-0.031758,true
TREND0002438,Indonesia,CAT001,Consumer Electronics,2026-06-07,70.00,59.19,31.24,474645.60,0.048021,true
TREND0002439,Indonesia,CAT001,Consumer Electronics,2026-06-08,70.57,59.63,31.18,475014.40,0.008150,true
TREND0002440,Indonesia,CAT001,Consumer Electronics,2026-06-09,73.47,62.40,32.28,475383.20,0.041067,true
TREND0002441,Indonesia,CAT001,Consumer Electronics,2026-06-10,73.23,62.03,31.81,475752.00,-0.003320,true
TREND0002442,Indonesia,CAT001,Consumer Electronics,2026-06-11,72.69,61.36,31.20,476120.80,-0.007346,true
TREND0002443,Indonesia,CAT001,Consumer Electronics,2026-06-12,71.26,59.80,30.14,476489.60,-0.019619,true
TREND0002444,Indonesia,CAT001,Consumer Electronics,2026-06-13,76.37,64.78,32.35,476858.40,0.071610,true
TREND0002445,Indonesia,CAT001,Consumer Electronics,2026-06-14,77.14,65.42,32.39,477227.20,0.010066,true
TREND0002446,Indonesia,CAT001,Consumer Electronics,2026-06-15,77.27,65.42,32.11,477596.00,0.001709,true
TREND0002447,Indonesia,CAT001,Consumer Electronics,2026-06-16,76.81,64.83,31.54,477964.80,-0.005881,true
TREND0002448,Indonesia,CAT001,Consumer Electronics,2026-06-17,76.64,64.53,31.11,478333.60,-0.002204,true
TREND0002449,Indonesia,CAT001,Consumer Electronics,2026-06-18,77.49,65.25,31.19,478702.40,0.011045,true
TREND0002450,Indonesia,CAT001,Consumer Electronics,2026-06-19,81.24,68.87,32.72,479071.20,0.048386,true
TREND0002451,Indonesia,CAT001,Consumer Electronics,2026-06-20,81.98,69.48,32.74,479440.00,0.009094,true
TREND0002452,Indonesia,CAT001,Consumer Electronics,2026-06-21,81.17,68.54,31.99,479808.80,-0.009884,true
TREND0002453,Indonesia,CAT001,Consumer Electronics,2026-06-22,83.26,70.50,32.69,480177.60,0.025763,true
TREND0002454,Indonesia,CAT001,Consumer Electronics,2026-06-23,80.71,67.82,31.07,480546.40,-0.030653,true
TREND0002455,Indonesia,CAT001,Consumer Electronics,2026-06-24,83.32,70.30,32.03,480915.20,0.032336,true
TREND0002456,Indonesia,CAT001,Consumer Electronics,2026-06-25,84.79,71.64,32.42,481284.00,0.017715,true
TREND0002457,Indonesia,CAT001,Consumer Electronics,2026-06-26,83.95,70.67,31.66,481652.80,-0.009902,true
TREND0002458,Indonesia,CAT001,Consumer Electronics,2026-06-27,87.27,73.86,32.97,482021.60,0.039503,true
TREND0002459,Indonesia,CAT001,Consumer Electronics,2026-06-28,85.90,72.36,31.94,482390.40,-0.015731,true
TREND0002460,Indonesia,CAT001,Consumer Electronics,2026-06-29,90.24,76.57,33.76,482759.20,0.050506,true
TREND0002461,Indonesia,CAT002,Home & Living,2026-05-01,80.13,84.13,84.00,839000.00,0.000000,true
