track_id,tracking_number,status,location,description,event_time,is_mock_data
TRACK0001440,TRK000000384,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-02-25T02:26:00+08:00,true
TRACK0001441,TRK000000385,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-27T10:46:00+08:00,true
TRACK0001442,TRK000000385,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-28T02:46:00+08:00,true
TRACK0001443,TRK000000385,customs_clearance,Manila Customs,Customs processing completed,2026-04-29T00:46:00+08:00,true
TRACK0001444,TRK000000385,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-04-30T04:46:00+08:00,true
TRACK0001445,TRK000000385,delivered,Manila,Parcel delivered to the simulated buyer,2026-05-01T02:46:00+08:00,true
TRACK0001446,TRK000000386,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-04T09:47:00+08:00,true
TRACK0001447,TRK000000386,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-04T22:47:00+08:00,true
TRACK0001448,TRK000000386,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-05T12:47:00+08:00,true
TRACK0001449,TRK000000387,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-17T04:03:00+08:00,true
TRACK0001450,TRK000000387,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-18T02:03:00+08:00,true
TRACK0001451,TRK000000387,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-18T22:03:00+08:00,true
TRACK0001452,TRK000000388,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-30T23:47:00+08:00,true
TRACK0001453,TRK000000388,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-31T09:47:00+08:00,true
TRACK0001454,TRK000000388,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-02-01T13:47:00+08:00,true
TRACK0001455,TRK000000388,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-02-02T13:47:00+08:00,true
TRACK0001456,TRK000000389,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-25T08:45:00+08:00,true
TRACK0001457,TRK000000389,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-26T04:45:00+08:00,true
TRACK0001458,TRK000000389,customs_clearance,Manila Customs,Customs processing completed,2026-06-27T08:45:00+08:00,true
TRACK0001459,TRK000000389,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-06-28T02:45:00+08:00,true
TRACK0001460,TRK000000389,delivered,Manila,Parcel delivered to the simulated buyer,2026-06-28T16:45:00+08:00,true
TRACK0001461,TRK000000390,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-19T00:12:00+08:00,true
TRACK0001462,TRK000000390,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-19T22:12:00+08:00,true
TRACK0001463,TRK000000391,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-08T19:38:00+08:00,true
TRACK0001464,TRK000000391,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-01-09T21:38:00+08:00,true
TRACK0001465,TRK000000391,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-01-10T06:38:00+08:00,true
TRACK0001466,TRK000000392,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-11T08:15:00+08:00,true
TRACK0001467,TRK000000392,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-12T01:15:00+08:00,true
TRACK0001468,TRK000000392,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-12T14:15:00+08:00,true
TRACK0001469,TRK000000392,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-01-13T16:15:00+08:00,true
TRACK0001470,TRK000000393,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-25T15:11:00+08:00,true
TRACK0001471,TRK000000393,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-26T09:11:00+08:00,true
TRACK0001472,TRK000000393,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-27T13:11:00+08:00,true
TRACK0001473,TRK000000393,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-28T15:11:00+08:00,true
TRACK0001474,TRK000000393,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-28T23:11:00+08:00,true
TRACK0001475,TRK000000393,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-30T01:11:00+08:00,true
TRACK0001476,TRK000000394,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-13T11:54:00+08:00,true
TRACK0001477,TRK000000394,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-06-14T02:54:00+08:00,true
TRACK0001478,TRK000000394,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-06-14T08:54:00+08:00,true
TRACK0001479,TRK000000395,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-16T03:37:00+08:00,true
TRACK0001480,TRK000000395,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-16T18:37:00+08:00,true
TRACK0001481,TRK000000395,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-17T22:37:00+08:00,true
TRACK0001482,TRK000000395,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-04-18T17:37:00+08:00,true
TRACK0001483,TRK000000395,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-04-19T19:37:00+08:00,true
TRACK0001484,TRK000000395,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-04-20T14:37:00+08:00,true
TRACK0001485,TRK000000396,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-06T07:00:00+08:00,true
TRACK0001486,TRK000000396,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-06T13:00:00+08:00,true
TRACK0001487,TRK000000397,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-29T02:24:00+08:00,true
TRACK0001488,TRK000000397,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-30T03:24:00+08:00,true
TRACK0001489,TRK000000398,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-21T00:59:00+08:00,true
TRACK0001490,TRK000000398,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-21T20:59:00+08:00,true
TRACK0001491,TRK000000398,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-22T05:59:00+08:00,true
TRACK0001492,TRK000000399,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-05T05:02:00+08:00,true
TRACK0001493,TRK000000399,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-06T07:02:00+08:00,true
TRACK0001494,TRK000000399,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-04-07T06:02:00+08:00,true
TRACK0001495,TRK000000400,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-20T04:35:00+08:00,true
TRACK0001496,TRK000000400,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-20T09:35:00+08:00,true
TRACK0001497,TRK000000400,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-21T06:35:00+08:00,true
TRACK0001498,TRK000000400,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-02-21T21:35:00+08:00,true
TRACK0001499,TRK000000400,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-02-22T23:35:00+08:00,true
TRACK0001500,TRK000000401,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-20T23:13:00+08:00,true
TRACK0001501,TRK000000401,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-21T23:13:00+08:00,true
TRACK0001502,TRK000000401,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-03-23T01:13:00+08:00,true
TRACK0001503,TRK000000401,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-23T09:13:00+08:00,true
TRACK0001504,TRK000000402,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-15T11:46:00+08:00,true
TRACK0001505,TRK000000402,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-16T10:46:00+08:00,true
TRACK0001506,TRK000000402,customs_clearance,Bangkok Customs,Customs processing completed,2026-05-17T14:46:00+08:00,true
TRACK0001507,TRK000000402,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-05-18T15:46:00+08:00,true
TRACK0001508,TRK000000402,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-05-19T09:46:00+08:00,true
TRACK0001509,TRK000000403,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-18T12:30:00+08:00,true
TRACK0001510,TRK000000403,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-19T05:30:00+08:00,true
TRACK0001511,TRK000000403,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-20T03:30:00+08:00,true
TRACK0001512,TRK000000403,customs_clearance,Singapore Customs,Customs processing completed,2026-01-20T08:30:00+08:00,true
TRACK0001513,TRK000000403,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-01-21T06:30:00+08:00,true
TRACK0001514,TRK000000403,delivered,Singapore,Parcel delivered to the simulated buyer,2026-01-21T13:30:00+08:00,true
TRACK0001515,TRK000000404,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-19T03:02:00+08:00,true
TRACK0001516,TRK000000404,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-19T17:02:00+08:00,true
TRACK0001517,TRK000000404,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-05-20T14:02:00+08:00,true
TRACK0001518,TRK000000406,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-23T19:09:00+08:00,true
TRACK0001519,TRK000000406,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-24T19:09:00+08:00,true
TRACK0001520,TRK000000406,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-02-25T17:09:00+08:00,true
TRACK0001521,TRK000000407,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-07T15:41:00+08:00,true
TRACK0001522,TRK000000407,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-07T20:41:00+08:00,true
TRACK0001523,TRK000000407,delivered,Singapore,Parcel delivered to the simulated buyer,2026-02-08T07:41:00+08:00,true
TRACK0001524,TRK000000409,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-03-29T05:36:00+08:00,true
TRACK0001525,TRK000000409,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-03-29T17:36:00+08:00,true
TRACK0001526,TRK000000410,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-26T02:25:00+08:00,true
TRACK0001527,TRK000000410,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-27T00:25:00+08:00,true
TRACK0001528,TRK000000410,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-27T11:25:00+08:00,true
TRACK0001529,TRK000000410,customs_clearance,Jakarta Customs,Customs processing completed,2026-04-28T13:25:00+08:00,true
TRACK0001530,TRK000000410,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-04-29T08:25:00+08:00,true
TRACK0001531,TRK000000411,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-15T00:01:00+08:00,true
TRACK0001532,TRK000000411,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-15T16:01:00+08:00,true
TRACK0001533,TRK000000411,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-16T04:01:00+08:00,true
TRACK0001534,TRK000000411,customs_clearance,Manila Customs,Customs processing completed,2026-01-17T05:01:00+08:00,true
TRACK0001535,TRK000000411,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-01-17T18:01:00+08:00,true
TRACK0001536,TRK000000411,delivered,Manila,Parcel delivered to the simulated buyer,2026-01-18T04:01:00+08:00,true
TRACK0001537,TRK000000412,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-06T14:44:00+08:00,true
TRACK0001538,TRK000000412,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-07T16:44:00+08:00,true
TRACK0001539,TRK000000412,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-05-08T19:44:00+08:00,true
TRACK0001540,TRK000000412,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-05-09T03:44:00+08:00,true
TRACK0001541,TRK000000413,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-12T11:06:00+08:00,true
TRACK0001542,TRK000000413,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-05-13T07:06:00+08:00,true
TRACK0001543,TRK000000414,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-11T09:49:00+08:00,true
TRACK0001544,TRK000000414,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-12T13:49:00+08:00,true
TRACK0001545,TRK000000414,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-13T00:49:00+08:00,true
TRACK0001546,TRK000000414,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-01-13T23:49:00+08:00,true
TRACK0001547,TRK000000414,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-14T10:49:00+08:00,true
TRACK0001548,TRK000000415,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-25T21:39:00+08:00,true
TRACK0001549,TRK000000415,customs_clearance,Jakarta Customs,Customs processing completed,2026-03-26T09:39:00+08:00,true
TRACK0001550,TRK000000415,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-03-27T01:39:00+08:00,true
TRACK0001551,TRK000000415,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-03-27T21:39:00+08:00,true
TRACK0001552,TRK000000416,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-06-28T21:23:00+08:00,true
TRACK0001553,TRK000000416,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-06-29T03:23:00+08:00,true
TRACK0001554,TRK000000417,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-01T05:12:00+08:00,true
TRACK0001555,TRK000000417,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-01T19:12:00+08:00,true
TRACK0001556,TRK000000417,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-02T20:12:00+08:00,true
TRACK0001557,TRK000000417,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-03T09:12:00+08:00,true
TRACK0001558,TRK000000417,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-05-04T01:12:00+08:00,true
TRACK0001559,TRK000000417,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-05-05T00:12:00+08:00,true
TRACK0001560,TRK000000418,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-21T07:16:00+08:00,true
TRACK0001561,TRK000000418,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-22T02:16:00+08:00,true
TRACK0001562,TRK000000418,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-23T05:16:00+08:00,true
TRACK0001563,TRK000000418,customs_clearance,Singapore Customs,Customs processing completed,2026-05-24T06:16:00+08:00,true
TRACK0001564,TRK000000418,delivered,Singapore,Parcel delivered to the simulated buyer,2026-05-24T16:16:00+08:00,true
TRACK0001565,TRK000000419,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-30T19:02:00+08:00,true
TRACK0001566,TRK000000419,customs_clearance,Kuala Lumpur Customs,Customs processing completed,2026-05-31T19:02:00+08:00,true
TRACK0001567,TRK000000419,out_for_delivery,Kuala Lumpur Delivery Hub,Courier is delivering the parcel,2026-06-01T06:02:00+08:00,true
TRACK0001568,TRK000000419,delivered,Kuala Lumpur,Parcel delivered to the simulated buyer,2026-06-01T17:02:00+08:00,true
TRACK0001569,TRK000000421,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-11T16:44:00+08:00,true
TRACK0001570,TRK000000421,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-11T22:44:00+08:00,true
TRACK0001571,TRK000000421,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-12T11:44:00+08:00,true
TRACK0001572,TRK000000421,customs_clearance,Jakarta Customs,Customs processing completed,2026-02-13T11:44:00+08:00,true
TRACK0001573,TRK000000421,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-02-13T20:44:00+08:00,true
TRACK0001574,TRK000000421,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-02-14T02:44:00+08:00,true
TRACK0001575,TRK000000422,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-06T21:05:00+08:00,true
TRACK0001576,TRK000000422,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-07T17:05:00+08:00,true
TRACK0001577,TRK000000422,customs_clearance,Jakarta Customs,Customs processing completed,2026-06-08T04:05:00+08:00,true
TRACK0001578,TRK000000422,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-06-09T07:05:00+08:00,true
TRACK0001579,TRK000000423,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-16T10:17:00+08:00,true
TRACK0001580,TRK000000423,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-17T04:17:00+08:00,true
TRACK0001581,TRK000000423,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-17T17:17:00+08:00,true
TRACK0001582,TRK000000424,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-09T06:09:00+08:00,true
TRACK0001583,TRK000000424,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-09T21:09:00+08:00,true
TRACK0001584,TRK000000424,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-10T05:09:00+08:00,true
TRACK0001585,TRK000000424,customs_clearance,Manila Customs,Customs processing completed,2026-05-10T18:09:00+08:00,true
TRACK0001586,TRK000000424,delivered,Manila,Parcel delivered to the simulated buyer,2026-05-11T08:09:00+08:00,true
TRACK0001587,TRK000000425,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-08T18:31:00+08:00,true
TRACK0001588,TRK000000425,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-09T16:31:00+08:00,true
TRACK0001589,TRK000000425,delivered,Singapore,Parcel delivered to the simulated buyer,2026-03-10T03:31:00+08:00,true
TRACK0001590,TRK000000426,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-08T12:33:00+08:00,true
TRACK0001591,TRK000000426,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-08T18:33:00+08:00,true
TRACK0001592,TRK000000426,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-06-09T14:33:00+08:00,true
TRACK0001593,TRK000000427,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-19T08:03:00+08:00,true
TRACK0001594,TRK000000427,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-03-20T12:03:00+08:00,true
TRACK0001595,TRK000000427,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-21T05:03:00+08:00,true
TRACK0001596,TRK000000427,customs_clearance,Manila Customs,Customs processing completed,2026-03-22T07:03:00+08:00,true
TRACK0001597,TRK000000427,delivered,Manila,Parcel delivered to the simulated buyer,2026-03-23T04:03:00+08:00,true
TRACK0001598,TRK000000428,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-04-08T19:47:00+08:00,true
TRACK0001599,TRK000000428,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-04-09T05:47:00+08:00,true
TRACK0001600,TRK000000429,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-26T08:13:00+08:00,true
TRACK0001601,TRK000000429,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-26T23:13:00+08:00,true
TRACK0001602,TRK000000429,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-28T02:13:00+08:00,true
TRACK0001603,TRK000000429,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-06-29T03:13:00+08:00,true
TRACK0001604,TRK000000429,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-06-29T11:13:00+08:00,true
TRACK0001605,TRK000000429,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-06-30T02:13:00+08:00,true
TRACK0001606,TRK000000430,pending_pickup,Shenzhen Demo Warehouse,Shipment label created,2026-05-31T17:51:00+08:00,true
TRACK0001607,TRK000000430,pending_pickup,Shenzhen Demo Warehouse,Parcel packed and awaiting carrier pickup,2026-06-01T02:51:00+08:00,true
TRACK0001608,TRK000000432,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-03T16:10:00+08:00,true
TRACK0001609,TRK000000432,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-04T18:10:00+08:00,true
TRACK0001610,TRK000000432,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-05T20:10:00+08:00,true
TRACK0001611,TRK000000432,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-02-06T18:10:00+08:00,true
TRACK0001612,TRK000000432,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-02-07T16:10:00+08:00,true
TRACK0001613,TRK000000433,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-03-24T16:26:00+08:00,true
TRACK0001614,TRK000000433,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-03-24T21:26:00+08:00,true
TRACK0001615,TRK000000433,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-03-25T17:26:00+08:00,true
TRACK0001616,TRK000000434,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-01T23:56:00+08:00,true
TRACK0001617,TRK000000434,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-06-02T18:56:00+08:00,true
TRACK0001618,TRK000000434,customs_clearance,Manila Customs,Customs processing completed,2026-06-03T10:56:00+08:00,true
TRACK0001619,TRK000000434,out_for_delivery,Manila Delivery Hub,Courier is delivering the parcel,2026-06-04T14:56:00+08:00,true
TRACK0001620,TRK000000434,delivered,Manila,Parcel delivered to the simulated buyer,2026-06-05T12:56:00+08:00,true
TRACK0001621,TRK000000436,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-02T10:54:00+08:00,true
TRACK0001622,TRK000000436,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-03T08:54:00+08:00,true
TRACK0001623,TRK000000436,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-04T02:54:00+08:00,true
TRACK0001624,TRK000000436,customs_clearance,Bangkok Customs,Customs processing completed,2026-02-04T16:54:00+08:00,true
TRACK0001625,TRK000000436,out_for_delivery,Bangkok Delivery Hub,Courier is delivering the parcel,2026-02-04T22:54:00+08:00,true
TRACK0001626,TRK000000436,delivered,Bangkok,Parcel delivered to the simulated buyer,2026-02-05T06:54:00+08:00,true
TRACK0001627,TRK000000437,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-27T01:37:00+08:00,true
TRACK0001628,TRK000000437,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-28T05:37:00+08:00,true
TRACK0001629,TRK000000438,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-02-18T14:12:00+08:00,true
TRACK0001630,TRK000000438,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-02-18T20:12:00+08:00,true
TRACK0001631,TRK000000438,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-02-19T14:12:00+08:00,true
TRACK0001632,TRK000000438,customs_clearance,Ho Chi Minh City Customs,Customs processing completed,2026-02-20T06:12:00+08:00,true
TRACK0001633,TRK000000438,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-02-20T13:12:00+08:00,true
TRACK0001634,TRK000000438,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-02-21T06:12:00+08:00,true
TRACK0001635,TRK000000439,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-17T23:24:00+08:00,true
TRACK0001636,TRK000000439,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-19T00:24:00+08:00,true
TRACK0001637,TRK000000439,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-20T03:24:00+08:00,true
TRACK0001638,TRK000000440,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-06-08T04:17:00+08:00,true
TRACK0001639,TRK000000440,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-06-09T03:17:00+08:00,true
TRACK0001640,TRK000000440,customs_clearance,Singapore Customs,Customs processing completed,2026-06-10T06:17:00+08:00,true
TRACK0001641,TRK000000440,delivered,Singapore,Parcel delivered to the simulated buyer,2026-06-11T02:17:00+08:00,true
TRACK0001642,TRK000000441,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-04T23:30:00+08:00,true
TRACK0001643,TRK000000441,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-05-05T06:30:00+08:00,true
TRACK0001644,TRK000000441,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-05-06T06:30:00+08:00,true
TRACK0001645,TRK000000441,out_for_delivery,Ho Chi Minh City Delivery Hub,Courier is delivering the parcel,2026-05-06T15:30:00+08:00,true
TRACK0001646,TRK000000441,delivered,Ho Chi Minh City,Parcel delivered to the simulated buyer,2026-05-07T11:30:00+08:00,true
TRACK0001647,TRK000000442,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-01-20T17:22:00+08:00,true
TRACK0001648,TRK000000442,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-01-21T07:22:00+08:00,true
TRACK0001649,TRK000000442,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-01-22T01:22:00+08:00,true
TRACK0001650,TRK000000442,customs_clearance,Jakarta Customs,Customs processing completed,2026-01-22T09:22:00+08:00,true
TRACK0001651,TRK000000442,out_for_delivery,Jakarta Delivery Hub,Courier is delivering the parcel,2026-01-22T18:22:00+08:00,true
TRACK0001652,TRK000000442,delivered,Jakarta,Parcel delivered to the simulated buyer,2026-01-23T08:22:00+08:00,true
TRACK0001653,TRK000000444,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-14T07:38:00+08:00,true
TRACK0001654,TRK000000444,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-15T04:38:00+08:00,true
TRACK0001655,TRK000000444,customs_clearance,Singapore Customs,Customs processing completed,2026-04-16T07:38:00+08:00,true
TRACK0001656,TRK000000444,out_for_delivery,Singapore Delivery Hub,Courier is delivering the parcel,2026-04-17T04:38:00+08:00,true
TRACK0001657,TRK000000444,delivered,Singapore,Parcel delivered to the simulated buyer,2026-04-18T01:38:00+08:00,true
TRACK0001658,TRK000000445,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-04-21T10:22:00+08:00,true
TRACK0001659,TRK000000445,picked_up,Shenzhen Sorting Center,Parcel picked up by carrier,2026-04-21T15:22:00+08:00,true
TRACK0001660,TRK000000445,in_transit,Regional Transit Hub,Parcel is moving to destination,2026-04-22T13:22:00+08:00,true
TRACK0001661,TRK000000446,pending_pickup,Shenzhen Demo Warehouse,Shipment information received,2026-05-21T16:50:00+08:00,true
